'1605930494','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-70','0', '0'
'1605930494','qwerz','00:81:C4:F6:15:E2','1','-70','3', '0'
'1605930494','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-87','4', '0'
'1605930494','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-66','0', '0'
'1605930494','qwerz','00:81:C4:E6:6C:D2','6','-66','3', '0'
'1605930495','qwerz','00:81:C4:21:4E:62','11','-82','3', '0'
'1605930495','BVG Wi-Fi','00:81:C4:21:4E:60','11','-83','0', '0'
'1605930500','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-79','4', '0'
'1605930500','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-68','0', '0'
'1605930500','qwerz','00:81:C4:F6:15:E2','1','-67','3', '0'
'1605930500','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-64','0', '0'
'1605930500','qwerz','00:81:C4:E6:6C:D2','6','-66','3', '0'
'1605930500','qwerz','00:81:C4:21:4E:62','11','-86','3', '0'
'1605930500','BVG Wi-Fi','00:81:C4:21:4E:60','11','-85','0', '0'
'1605930506','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-69','0', '0'
'1605930506','qwerz','00:81:C4:F6:15:E2','1','-68','3', '0'
'1605930506','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-90','4', '0'
'1605930506','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-64','0', '0'
'1605930506','qwerz','00:81:C4:E6:6C:D2','6','-65','3', '0'
'1605930506','qwerz','00:81:C4:21:4E:62','11','-86','3', '0'
'1605930506','BVG Wi-Fi','00:81:C4:21:4E:60','11','-90','0', '0'
'1605930511','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-75','0', '0'
'1605930511','qwerz','00:81:C4:F6:15:E2','1','-75','3', '0'
'1605930511','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-92','4', '0'
'1605930512','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-56','0', '0'
'1605930512','qwerz','00:81:C4:E6:6C:D2','6','-56','3', '0'
'1605930517','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-72','0', '0'
'1605930517','qwerz','00:81:C4:F6:15:E2','1','-73','3', '0'
'1605930517','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-34','0', '0'
'1605930517','qwerz','00:81:C4:E6:6C:D2','6','-34','3', '0'
'1605930522','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-75','0', '0'
'1605930523','qwerz','00:81:C4:F6:15:E2','1','-75','3', '0'
'1605930523','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-54','0', '0'
'1605930523','qwerz','00:81:C4:E6:6C:D2','6','-53','3', '0'
'1605930528','qwerz','00:81:C4:F6:15:E2','1','-87','3', '0'
'1605930528','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-79','0', '0'
'1605930528','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-61','0', '0'
'1605930528','qwerz','00:81:C4:E6:6C:D2','6','-62','3', '0'
'1605930533','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-80','0', '0'
'1605930534','qwerz','00:81:C4:F6:15:E2','1','-79','3', '0'
'1605930534','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-69','0', '0'
'1605930534','qwerz','00:81:C4:E6:6C:D2','6','-68','3', '0'
'1605930539','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-75','0', '0'
'1605930539','qwerz','00:81:C4:F6:15:E2','1','-74','3', '0'
'1605930539','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-68','0', '0'
'1605930541','qwerz','00:81:C4:E6:6C:D2','6','-67','3', '0'
'1605930546','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-78','0', '0'
'1605930546','qwerz','00:81:C4:F6:15:E2','1','-77','3', '0'
'1605930546','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-67','0', '0'
'1605930546','qwerz','00:81:C4:E6:6C:D2','6','-67','3', '0'
'1605930546','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-91','4', '0'
'1605930552','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-74','0', '0'
'1605930552','qwerz','00:81:C4:F6:15:E2','1','-74','3', '0'
'1605930552','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-93','4', '0'
'1605930552','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-56','0', '0'
'1605930552','qwerz','00:81:C4:E6:6C:D2','6','-56','3', '0'
'1605930557','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-76','0', '0'
'1605930558','qwerz','00:81:C4:F6:15:E2','1','-77','3', '0'
'1605930558','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-91','4', '0'
'1605930558','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-54','0', '0'
'1605930558','qwerz','00:81:C4:E6:6C:D2','6','-54','3', '0'
'1605930563','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-74','0', '0'
'1605930563','qwerz','00:81:C4:F6:15:E2','1','-74','3', '0'
'1605930563','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-51','0', '0'
'1605930564','qwerz','00:81:C4:E6:6C:D2','6','-51','3', '0'
'1605930569','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-69','0', '0'
'1605930569','qwerz','00:81:C4:F6:15:E2','1','-68','3', '0'
'1605930569','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-37','0', '0'
'1605930569','qwerz','00:81:C4:E6:6C:D2','6','-36','3', '0'
'1605930569','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-92','4', '0'
'1605930574','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-67','0', '0'
'1605930574','qwerz','00:81:C4:F6:15:E2','1','-66','3', '0'
'1605930575','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-95','4', '0'
'1605930575','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-62','0', '0'
'1605930575','qwerz','00:81:C4:E6:6C:D2','6','-62','3', '0'
'1605930580','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-65','0', '0'
'1605930580','qwerz','00:81:C4:F6:15:E2','1','-64','3', '0'
'1605930580','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-87','4', '0'
'1605930580','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-69','0', '0'
'1605930580','qwerz','00:81:C4:E6:6C:D2','6','-69','3', '0'
'1605930580','qwerz','00:81:C4:21:4E:62','11','-83','3', '0'
'1605930580','BVG Wi-Fi','00:81:C4:21:4E:60','11','-79','0', '0'
'1605930586','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-61','0', '0'
'1605930586','qwerz','00:81:C4:F6:15:E2','1','-60','3', '0'
'1605930586','EasyBox-D67C31','7E:4F:B5:4B:69:5E','1','-77','4', '0'
'1605930586','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-68','0', '0'
'1605930586','qwerz','00:81:C4:E6:6C:D2','6','-67','3', '0'
'1605930586','BVG Wi-Fi','00:81:C4:21:4E:60','11','-77','0', '0'
'1605930586','qwerz','00:81:C4:21:4E:62','11','-78','3', '0'
'1605930591','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-58','0', '0'
'1605930591','qwerz','00:81:C4:F6:15:E2','1','-56','3', '0'
'1605930592','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-72','0', '0'
'1605930592','qwerz','00:81:C4:E6:6C:D2','6','-74','3', '0'
'1605930597','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-41','0', '0'
'1605930597','qwerz','00:81:C4:F6:15:E2','1','-48','3', '0'
'1605930597','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-76','0', '0'
'1605930597','qwerz','00:81:C4:E6:6C:D2','6','-75','3', '0'
'1605930602','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-50','0', '0'
'1605930602','qwerz','00:81:C4:F6:15:E2','1','-42','3', '0'
'1605930603','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-80','0', '0'
'1605930603','qwerz','00:81:C4:E6:6C:D2','6','-79','3', '0'
'1605930608','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-60','0', '0'
'1605930608','qwerz','00:81:C4:F6:15:E2','1','-58','3', '0'
'1605930608','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-77','0', '0'
'1605930608','qwerz','00:81:C4:E6:6C:D2','6','-79','3', '0'
'1605930613','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-63','0', '0'
'1605930613','qwerz','00:81:C4:F6:15:E2','1','-65','3', '0'
'1605930614','qwerz','00:81:C4:E6:6C:D2','6','-78','3', '0'
'1605930614','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-78','0', '0'
'1605930619','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-67','0', '0'
'1605930619','qwerz','00:81:C4:F6:15:E2','1','-68','3', '0'
'1605930619','BVG Wi-Fi','00:81:C4:E6:6C:D0','6','-74','0', '0'
'1605930619','qwerz','00:81:C4:E6:6C:D2','6','-74','3', '0'
'1605930619','qwerz','00:81:C4:E6:AA:12','11','-86','3', '0'
'1605930625','qwerz','00:81:C4:F6:15:E2','1','-88','3', '0'
'1605930625','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-85','0', '0'
'1605930625','qwerz','00:81:C4:E6:AA:12','11','-89','3', '0'
'1605930625','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-89','0', '0'
'1605930630','BVG Wi-Fi','00:81:C4:F6:15:E0','1','-90','0', '0'
'1605930630','qwerz','00:81:C4:E6:AA:12','11','-84','3', '0'
'1605930630','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-89','0', '0'
'1605930636','qwerz','00:81:C4:9D:9C:A2','6','-79','3', '0'
'1605930636','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-79','0', '0'
'1605930636','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-68','0', '0'
'1605930636','qwerz','00:81:C4:E6:AA:12','11','-68','3', '0'
'1605930641','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-72','0', '0'
'1605930641','qwerz','00:81:C4:9D:9C:A2','6','-74','3', '0'
'1605930641','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-64','0', '0'
'1605930642','qwerz','00:81:C4:E6:AA:12','11','-65','3', '0'
'1605930647','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-72','0', '0'
'1605930647','qwerz','00:81:C4:9D:9C:A2','6','-71','3', '0'
'1605930647','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-63','0', '0'
'1605930647','qwerz','00:81:C4:E6:AA:12','11','-64','3', '0'
'1605930652','qwerz','00:81:C4:9D:9C:A2','6','-78','3', '0'
'1605930652','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-82','0', '0'
'1605930652','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-61','0', '0'
'1605930652','qwerz','00:81:C4:E6:AA:12','11','-62','3', '0'
'1605930658','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-73','0', '0'
'1605930658','qwerz','00:81:C4:9D:9C:A2','6','-73','3', '0'
'1605930658','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-56','0', '0'
'1605930658','qwerz','00:81:C4:E6:AA:12','11','-56','3', '0'
'1605930663','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-68','0', '0'
'1605930663','qwerz','00:81:C4:9D:9C:A2','6','-68','3', '0'
'1605930663','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-41','0', '0'
'1605930663','qwerz','00:81:C4:E6:AA:12','11','-50','3', '0'
'1605930668','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-62','0', '0'
'1605930669','qwerz','00:81:C4:9D:9C:A2','6','-62','3', '0'
'1605930669','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-57','0', '0'
'1605930669','qwerz','00:81:C4:E6:AA:12','11','-59','3', '0'
'1605930674','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-60','0', '0'
'1605930675','qwerz','00:81:C4:9D:9C:A2','6','-60','3', '0'
'1605930676','qwerz','00:81:C4:E7:10:72','6','-88','3', '0'
'1605930676','BVG Wi-Fi','00:81:C4:E7:10:70','6','-86','0', '0'
'1605930676','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-69','0', '0'
'1605930676','qwerz','00:81:C4:E6:AA:12','11','-69','3', '0'
'1605930681','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-53','0', '0'
'1605930681','qwerz','00:81:C4:9D:9C:A2','6','-54','3', '0'
'1605930681','qwerz','00:81:C4:E7:10:72','6','-84','3', '0'
'1605930681','BVG Wi-Fi','00:81:C4:E7:10:70','6','-85','0', '0'
'1605930681','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-69','0', '0'
'1605930681','qwerz','00:81:C4:E6:AA:12','11','-68','3', '0'
'1605930687','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-49','0', '0'
'1605930687','qwerz','00:81:C4:9D:9C:A2','6','-49','3', '0'
'1605930687','qwerz','00:81:C4:E7:10:72','6','-85','3', '0'
'1605930687','BVG Wi-Fi','00:81:C4:E7:10:70','6','-85','0', '0'
'1605930687','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-76','0', '0'
'1605930687','qwerz','00:81:C4:E6:AA:12','11','-75','3', '0'
'1605930692','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-43','0', '0'
'1605930692','qwerz','00:81:C4:9D:9C:A2','6','-53','3', '0'
'1605930693','qwerz','00:81:C4:E6:AA:12','11','-78','3', '0'
'1605930693','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-76','0', '0'
'1605930698','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-60','0', '0'
'1605930698','qwerz','00:81:C4:9D:9C:A2','6','-61','3', '0'
'1605930698','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-75','0', '0'
'1605930698','qwerz','00:81:C4:E6:AA:12','11','-74','3', '0'
'1605930703','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-58','0', '0'
'1605930703','qwerz','00:81:C4:9D:9C:A2','6','-58','3', '0'
'1605930704','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-78','0', '0'
'1605930704','qwerz','00:81:C4:E6:AA:12','11','-78','3', '0'
'1605930709','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-66','0', '0'
'1605930709','qwerz','00:81:C4:9D:9C:A2','6','-66','3', '0'
'1605930709','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-80','0', '0'
'1605930709','qwerz','00:81:C4:E6:AA:12','11','-80','3', '0'
'1605930714','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-69','0', '0'
'1605930714','qwerz','00:81:C4:9D:9C:A2','6','-68','3', '0'
'1605930715','qwerz','00:81:C4:E6:AA:12','11','-78','3', '0'
'1605930715','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-80','0', '0'
'1605930720','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-66','0', '0'
'1605930720','qwerz','00:81:C4:9D:9C:A2','6','-65','3', '0'
'1605930720','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-79','0', '0'
'1605930720','qwerz','00:81:C4:E6:AA:12','11','-80','3', '0'
'1605930725','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-61','0', '0'
'1605930726','qwerz','00:81:C4:9D:9C:A2','6','-61','3', '0'
'1605930726','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-74','0', '0'
'1605930726','qwerz','00:81:C4:E6:AA:12','11','-74','3', '0'
'1605930731','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-59','0', '0'
'1605930731','qwerz','00:81:C4:9D:9C:A2','6','-58','3', '0'
'1605930731','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-75','0', '0'
'1605930731','qwerz','00:81:C4:E6:AA:12','11','-76','3', '0'
'1605930736','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-59','0', '0'
'1605930737','qwerz','00:81:C4:9D:9C:A2','6','-59','3', '0'
'1605930737','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-74','0', '0'
'1605930737','qwerz','00:81:C4:E6:AA:12','11','-74','3', '0'
'1605930742','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-36','0', '0'
'1605930742','qwerz','00:81:C4:9D:9C:A2','6','-37','3', '0'
'1605930742','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-68','0', '0'
'1605930742','qwerz','00:81:C4:E6:AA:12','11','-69','3', '0'
'1605930747','BVG Wi-Fi','00:81:C4:9D:9C:A0','6','-60','0', '0'
'1605930747','qwerz','00:81:C4:9D:9C:A2','6','-59','3', '0'
'1605930747','BVG Wi-Fi','00:81:C4:E6:AA:10','11','-62','0', '0'
'1605930747','qwerz','00:81:C4:E6:AA:12','11','-62','3', '0'
