timestamp,ssid,mac,channel,rssi,authmode,hidden
'1609027423','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-76','0', '0'
'1609027423','qwerz','00:81:C4:7C:A1:F2','11','-76','3', '0'
'1609027428','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-41','0', '0'
'1609027428','qwerz','00:81:C4:7C:A0:B2','1','-49','3', '0'
'1609027428','Employee','00:81:C4:74:18:43','1','-82','5', '0'
'1609027429','BVG Wi-Fi','00:81:C4:74:18:42','1','-81','0', '0'
'1609027429','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-62','0', '0'
'1609027429','qwerz','00:81:C4:7C:CA:B2','6','-84','3', '0'
'1609027429','qwerz','00:81:C4:E7:0E:32','6','-66','3', '0'
'1609027429','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-78','0', '0'
'1609027429','qwerz','00:81:C4:7C:A1:F2','11','-78','3', '0'
'1609027434','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-61','0', '0'
'1609027434','qwerz','00:81:C4:7C:A0:B2','1','-61','3', '0'
'1609027434','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-69','0', '0'
'1609027434','qwerz','00:81:C4:E7:0E:32','6','-71','3', '0'
'1609027435','qwerz','00:81:C4:7C:A1:F2','11','-80','3', '0'
'1609027435','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-79','0', '0'
'1609027440','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-60','0', '0'
'1609027440','qwerz','00:81:C4:7C:A0:B2','1','-61','3', '0'
'1609027440','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-58','0', '0'
'1609027440','qwerz','00:81:C4:E7:0E:32','6','-59','3', '0'
'1609027440','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-77','0', '0'
'1609027440','qwerz','00:81:C4:7C:A1:F2','11','-77','3', '0'
'1609027445','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-65','0', '0'
'1609027446','qwerz','00:81:C4:7C:A0:B2','1','-64','3', '0'
'1609027446','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-66','0', '0'
'1609027446','qwerz','00:81:C4:E7:0E:32','6','-67','3', '0'
'1609027446','qwerz','00:81:C4:7C:A1:F2','11','-76','3', '0'
'1609027446','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-76','0', '0'
'1609027451','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-65','0', '0'
'1609027451','qwerz','00:81:C4:7C:A0:B2','1','-64','3', '0'
'1609027451','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-70','0', '0'
'1609027451','qwerz','00:81:C4:E7:0E:32','6','-68','3', '0'
'1609027451','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-75','0', '0'
'1609027452','qwerz','00:81:C4:7C:A1:F2','11','-75','3', '0'
'1609027457','qwerz','00:81:C4:7C:A0:B2','1','-69','3', '0'
'1609027457','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-74','0', '0'
'1609027457','qwerz','00:81:C4:E7:0E:32','6','-67','3', '0'
'1609027457','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-63','0', '0'
'1609027457','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-68','0', '0'
'1609027457','qwerz','00:81:C4:7C:A1:F2','11','-68','3', '0'
'1609027463','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-72','0', '0'
'1609027463','qwerz','00:81:C4:7C:A0:B2','1','-73','3', '0'
'1609027463','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-63','0', '0'
'1609027463','qwerz','00:81:C4:E7:0E:32','6','-64','3', '0'
'1609027463','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-67','0', '0'
'1609027463','qwerz','00:81:C4:7C:A1:F2','11','-66','3', '0'
'1609027468','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-76','0', '0'
'1609027468','qwerz','00:81:C4:7C:A0:B2','1','-77','3', '0'
'1609027469','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-60','0', '0'
'1609027469','qwerz','00:81:C4:E7:0E:32','6','-63','3', '0'
'1609027469','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-70','0', '0'
'1609027469','qwerz','00:81:C4:7C:A1:F2','11','-68','3', '0'
'1609027474','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-72','0', '0'
'1609027474','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-54','0', '0'
'1609027474','qwerz','00:81:C4:E7:0E:32','6','-52','3', '0'
'1609027475','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-63','0', '0'
'1609027475','qwerz','00:81:C4:7C:A1:F2','11','-63','3', '0'
'1609027481','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-73','0', '0'
'1609027481','qwerz','00:81:C4:7C:A0:B2','1','-72','3', '0'
'1609027481','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-38','0', '0'
'1609027481','qwerz','00:81:C4:E7:0E:32','6','-51','3', '0'
'1609027481','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-60','0', '0'
'1609027481','qwerz','00:81:C4:7C:A1:F2','11','-59','3', '0'
'1609027486','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-72','0', '0'
'1609027487','qwerz','00:81:C4:7C:A0:B2','1','-72','3', '0'
'1609027487','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-40','0', '0'
'1609027487','qwerz','00:81:C4:E7:0E:32','6','-41','3', '0'
'1609027487','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-56','0', '0'
'1609027487','qwerz','00:81:C4:7C:A1:F2','11','-56','3', '0'
'1609027492','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-74','0', '0'
'1609027492','qwerz','00:81:C4:7C:A0:B2','1','-74','3', '0'
'1609027493','qwerz','00:81:C4:E7:0E:32','6','-58','3', '0'
'1609027493','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-64','0', '0'
'1609027493','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-63','0', '0'
'1609027493','qwerz','00:81:C4:7C:A1:F2','11','-63','3', '0'
'1609027498','qwerz','00:81:C4:7C:A0:B2','1','-80','3', '0'
'1609027498','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-78','0', '0'
'1609027498','qwerz','00:81:C4:E7:0E:32','6','-69','3', '0'
'1609027498','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-69','0', '0'
'1609027498','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-67','0', '0'
'1609027498','qwerz','00:81:C4:7C:A1:F2','11','-66','3', '0'
'1609027504','qwerz','00:81:C4:7C:A0:B2','1','-80','3', '0'
'1609027504','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-78','0', '0'
'1609027504','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-71','0', '0'
'1609027504','qwerz','00:81:C4:E7:0E:32','6','-66','3', '0'
'1609027504','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-69','0', '0'
'1609027504','qwerz','00:81:C4:7C:A1:F2','11','-69','3', '0'
'1609027509','qwerz','00:81:C4:7C:A0:B2','1','-81','3', '0'
'1609027509','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-80','0', '0'
'1609027509','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-67','0', '0'
'1609027509','qwerz','00:81:C4:E7:0E:32','6','-67','3', '0'
'1609027510','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-71','0', '0'
'1609027510','qwerz','00:81:C4:7C:A1:F2','11','-72','3', '0'
'1609027515','qwerz','00:81:C4:7C:A0:B2','1','-79','3', '0'
'1609027515','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-79','0', '0'
'1609027515','qwerz','00:81:C4:E7:0E:32','6','-69','3', '0'
'1609027515','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-69','0', '0'
'1609027515','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-68','0', '0'
'1609027515','qwerz','00:81:C4:7C:A1:F2','11','-69','3', '0'
'1609027521','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-74','0', '0'
'1609027521','qwerz','00:81:C4:7C:A0:B2','1','-73','3', '0'
'1609027521','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-62','0', '0'
'1609027521','qwerz','00:81:C4:E7:0E:32','6','-66','3', '0'
'1609027521','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-70','0', '0'
'1609027521','qwerz','00:81:C4:7C:A1:F2','11','-71','3', '0'
'1609027526','qwerz','00:81:C4:7C:A0:B2','1','-83','3', '0'
'1609027526','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-84','0', '0'
'1609027527','qwerz','00:81:C4:E7:0E:32','6','-72','3', '0'
'1609027527','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-67','0', '0'
'1609027527','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-52','0', '0'
'1609027527','qwerz','00:81:C4:7C:A1:F2','11','-51','3', '0'
'1609027532','qwerz','00:81:C4:7C:A0:B2','1','-85','3', '0'
'1609027532','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-84','0', '0'
'1609027532','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-69','0', '0'
'1609027533','qwerz','00:81:C4:E7:0E:32','6','-68','3', '0'
'1609027533','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-55','0', '0'
'1609027533','qwerz','00:81:C4:7C:A1:F2','11','-55','3', '0'
'1609027538','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-83','0', '0'
'1609027538','qwerz','00:81:C4:7C:A0:B2','1','-83','3', '0'
'1609027538','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-70','0', '0'
'1609027538','qwerz','00:81:C4:E7:0E:32','6','-70','3', '0'
'1609027539','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-55','0', '0'
'1609027539','qwerz','00:81:C4:7C:A1:F2','11','-56','3', '0'
'1609027544','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-84','0', '0'
'1609027544','qwerz','00:81:C4:7C:A0:B2','1','-86','3', '0'
'1609027544','qwerz','00:81:C4:E7:0E:32','6','-62','3', '0'
'1609027544','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-60','0', '0'
'1609027544','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-44','0', '0'
'1609027545','qwerz','00:81:C4:7C:A1:F2','11','-54','3', '0'
'1609027550','qwerz','00:81:C4:7C:A0:B2','1','-85','3', '0'
'1609027550','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-85','0', '0'
'1609027550','qwerz','00:81:C4:E7:0E:32','6','-62','3', '0'
'1609027550','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-59','0', '0'
'1609027550','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-62','0', '0'
'1609027551','qwerz','00:81:C4:7C:A1:F2','11','-63','3', '0'
'1609027556','qwerz','00:81:C4:7C:A0:B2','1','-79','3', '0'
'1609027556','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-81','0', '0'
'1609027556','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-60','0', '0'
'1609027556','qwerz','00:81:C4:E7:0E:32','6','-59','3', '0'
'1609027556','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-39','0', '0'
'1609027556','qwerz','00:81:C4:7C:A1:F2','11','-48','3', '0'
'1609027561','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-74','0', '0'
'1609027562','qwerz','00:81:C4:7C:A0:B2','1','-74','3', '0'
'1609027562','qwerz','00:81:C4:E7:0E:32','6','-54','3', '0'
'1609027562','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-54','0', '0'
'1609027562','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-31','0', '0'
'1609027562','qwerz','00:81:C4:7C:A1:F2','11','-33','3', '0'
'1609027567','qwerz','00:81:C4:7C:A0:B2','1','-84','3', '0'
'1609027567','BVG Wi-Fi','00:81:C4:7C:A0:B0','1','-86','0', '0'
'1609027567','BVG Wi-Fi','00:81:C4:E7:0E:30','6','-53','0', '0'
'1609027567','qwerz','00:81:C4:E7:0E:32','6','-54','3', '0'
'1609027567','BVG Wi-Fi','00:81:C4:7C:A1:F0','11','-61','0', '0'
'1609027568','qwerz','00:81:C4:7C:A1:F2','11','-61','3', '0'
